attack_type,attack_params,defense_type,total_loss,da_seg_acc,da_seg_iou,da_seg_miou,ll_seg_acc,ll_seg_iou,ll_seg_miou,p,r,map50,map,t_inf,t_nms
ccp,"{'attack_type': 'ccp', 'epsilon': 5.0, 'num_pixels': None, 'channel': 'R'}",noise_0.1,0.6754211584726969,0.8411900800540122,0.0006056423852934396,0.42089117877601684,0.0,0.0,0.4961706090856482,0.007639726578206675,0.02464332036316472,0.0005653481753232591,0.0001021535494004866,0.43286870916684467,0.0002867281436920166
uap,"{'attack_type': 'uap', 'epsilon': 3.1, 'num_pixels': None, 'channel': None}",compress_50,0.672687292098999,0.8443681278935186,0.0018839826975401985,0.4231026327617491,0.0,0.0,0.4959076304494599,0.002527379949452401,0.012430939226519336,0.0007450786319146595,0.00031568239304959853,0.43092798193295795,0.0004244794448216756
ccp,"{'attack_type': 'ccp', 'epsilon': 15.0, 'num_pixels': None, 'channel': 'R'}",noise_0.3,0.6602641145388285,0.8412292028356481,0.0007393880874100327,0.4209744537599179,0.0,0.0,0.49579475308641974,0.01518361581920904,0.06398809523809523,0.0078050120972711304,0.0024957236846172475,0.43100709716478985,0.0002639790376027425
ccp,"{'attack_type': 'ccp', 'epsilon': 0.01, 'num_pixels': None, 'channel': 'B'}",noise_0.2,0.6612892150878906,0.846350368923611,0.06473859446680348,0.45462708762178305,0.0028390359467763433,0.002780029959855649,0.4969231266949131,0.03739111960909284,0.20657276995305165,0.058366984231424016,0.023753237451358183,0.4304322948058446,0.00041100382804870605
ccp,"{'attack_type': 'ccp', 'epsilon': 2.5, 'num_pixels': None, 'channel': 'G'}",bitdepth_1,0.6508491635322571,0.8325456934799382,0.018807071134303133,0.4253811733349028,0.006484204664541477,0.00608982350246478,0.4984792910740108,0.04712404712404712,0.19101123595505617,0.09359426510185198,0.03545487405272247,0.4324527432521184,0.0003407051165898641
jsma,"{'attack_type': 'jsma', 'epsilon': 0.1, 'num_pixels': 110, 'channel': None}",resize_1280x720,0.6683199604352316,0.809658805941358,0.05134930825454882,0.42942620577431484,0.00353212486789486,0.003266482497288857,0.49648184595379224,0.009206947060054404,0.06656580937972768,0.008385595364662024,0.004926249350562363,0.42982551952203113,0.00035731494426727295
ccp,"{'attack_type': 'ccp', 'epsilon': 10.0, 'num_pixels': None, 'channel': 'G'}",noise_0.2,0.6612892150878906,0.846350368923611,0.06473859446680348,0.45462708762178305,0.0028390359467763433,0.002780029959855649,0.4969231266949131,0.03739111960909284,0.20657276995305165,0.058366984231424016,0.023753237451358183,0.4293528546889623,0.0006016244490941366
jsma,"{'attack_type': 'jsma', 'epsilon': 9.1, 'num_pixels': 110, 'channel': None}",compress_50,0.6825993259747823,0.8217651668595679,0.05004108989687253,0.43507082578676076,0.0018500563746186405,0.0016258521401878246,0.49645307345126216,0.007281048470979821,0.04660452729693742,0.00167118485905559,0.0011077119497973705,0.4400065988302231,0.00030300021171569824
uap,"{'attack_type': 'uap', 'epsilon': 2.1, 'num_pixels': None, 'channel': None}",noise_0.2,0.6713524659474691,0.8356445915316358,0.00036780271938135535,0.4180011696490926,0.0,0.0,0.4958784541377315,0.006209251785159888,0.027210884353741496,0.005137064651354355,0.002520048231440401,0.44272758066654205,0.00031185150146484375
fgsm,"{'attack_type': 'fgsm', 'epsilon': 10, 'num_pixels': None, 'channel': None}",noise_0.1,0.6647355755170187,0.8419866415895061,0.013575083563838346,0.4276134437169574,0.0021198974587984796,0.002079517163999364,0.4965376839228008,0.02422480620155039,0.07418397626112759,0.007727230177164141,0.0021172282297281545,0.4371122767527898,0.000284045934677124
fgsm,"{'attack_type': 'fgsm', 'epsilon': 0.5, 'num_pixels': None, 'channel': None}",bitdepth_4,0.6761179169019064,0.8212331211419753,4.728320682486192e-05,0.4106394753274857,0.0,0.0,0.49555546513310184,0.003305785123966942,0.005405405405405406,5.9523809523809524e-05,2.31203007518797e-05,0.4404478371143341,0.0003153085708618164
uap,"{'attack_type': 'uap', 'epsilon': 5.1, 'num_pixels': None, 'channel': None}",noise_0.2,0.6713524659474691,0.8356445915316358,0.00036780271938135535,0.4180011696490926,0.0,0.0,0.4958784541377315,0.006209251785159888,0.027210884353741496,0.005137064651354355,0.002520048231440401,0.4417474369208018,0.00027143458525339764
jsma,"{'attack_type': 'jsma', 'epsilon': 9.1, 'num_pixels': 60, 'channel': None}",bitdepth_4,0.678429921468099,0.8297080560378087,0.030207718262919472,0.4295087402975206,0.0019553789429228095,0.0017017504393239773,0.4965236845309929,0.012312513991493173,0.06962025316455696,0.005844401724573312,0.002360337201901582,0.4410382906595866,0.0003233999013900757
uap,"{'attack_type': 'uap', 'epsilon': 6.1, 'num_pixels': None, 'channel': None}",bitdepth_1,0.685727616151174,0.8388546489197531,0.00032976125176688547,0.4195879184565785,0.0,0.0,0.49536024305555554,0.0031122815417763947,0.015476190476190477,0.0004858858595599194,0.00023040676777417378,0.4253347764412562,0.00030795733133951825
ccp,"{'attack_type': 'ccp', 'epsilon': 15.0, 'num_pixels': None, 'channel': 'B'}",bitdepth_1,0.6508491635322571,0.8325456934799382,0.018807071134303133,0.4253811733349028,0.006484204664541477,0.00608982350246478,0.4984792910740108,0.04712404712404712,0.19101123595505617,0.09359426510185198,0.03545487405272247,0.42960835496584576,0.0016294121742248535
fgsm,"{'attack_type': 'fgsm', 'epsilon': 0.75, 'num_pixels': None, 'channel': None}",bitdepth_1,0.6633726557095846,0.838826557677469,0.04276631510668907,0.44013393481979124,0.008464682640694682,0.00795500924655977,0.4991180340813346,0.03758949880668258,0.16216216216216217,0.03900294072666753,0.01633800337319634,0.46323418617248535,0.00037525097529093426
uap,"{'attack_type': 'uap', 'epsilon': 6.1, 'num_pixels': None, 'channel': None}",noise_0.2,0.6713524659474691,0.8356445915316358,0.00036780271938135535,0.4180011696490926,0.0,0.0,0.4958784541377315,0.006209251785159888,0.027210884353741496,0.005137064651354355,0.002520048231440401,0.48719291388988495,0.0003083646297454834
uap,"{'attack_type': 'uap', 'epsilon': 6.6, 'num_pixels': None, 'channel': None}",resize_1280x720,0.6628781954447428,0.8318417848186729,0.0029055583858671238,0.41733346002369553,0.0,0.0,0.4959202594521605,0.002544529262086514,0.014150943396226415,0.0008881578947368421,0.00018330194259353312,0.4476652344067891,0.00030684471130371094
ccp,"{'attack_type': 'ccp', 'epsilon': 0.03, 'num_pixels': None, 'channel': 'G'}",blur_5x5_default,0.674228568871816,0.8459724030671296,4.3855206018647034e-05,0.42300742594490504,0.0,0.0,0.4959384946469908,0.043586550435865505,0.04481434058898848,0.0075498094651714805,0.0044057875587721635,0.4620986233154933,0.0002453078826268514
ccp,"{'attack_type': 'ccp', 'epsilon': 0.03, 'num_pixels': None, 'channel': 'G'}",bitdepth_1,0.6508491635322571,0.8325456934799382,0.018807071134303133,0.4253811733349028,0.006484204664541477,0.00608982350246478,0.4984792910740108,0.04712404712404712,0.19101123595505617,0.09359426510185198,0.03545487405272247,0.45976467430591583,0.0003196050723393758
uap,"{'attack_type': 'uap', 'epsilon': 2.6, 'num_pixels': None, 'channel': None}",resize_1280x720,0.6628781954447428,0.8318417848186729,0.0029055583858671238,0.41733346002369553,0.0,0.0,0.4959202594521605,0.002544529262086514,0.014150943396226415,0.0008881578947368421,0.00018330194259353312,0.46072839200496674,0.0003063678741455078
uap,"{'attack_type': 'uap', 'epsilon': 8.1, 'num_pixels': None, 'channel': None}",blur_5x5_default,0.6622373461723328,0.8382837215470679,0.0,0.41914186077353394,0.0,0.0,0.496223476080247,0.007293354943273906,0.025174825174825177,0.0016229019518493204,0.000793369654396341,0.47901972631613415,0.0002876271804173787
uap,"{'attack_type': 'uap', 'epsilon': 7.6, 'num_pixels': None, 'channel': None}",blur_5x5_default,0.6622373461723328,0.8382837215470679,0.0,0.41914186077353394,0.0,0.0,0.496223476080247,0.007293354943273906,0.025174825174825177,0.0016229019518493204,0.000793369654396341,0.4543246378501256,0.0002650022506713867
uap,"{'attack_type': 'uap', 'epsilon': 6.1, 'num_pixels': None, 'channel': None}",bitdepth_8,0.6780913869539896,0.8294389588155864,0.0016591501538916165,0.4155237185314173,0.0,0.0,0.4956936306423611,0.003309265944645006,0.01437908496732026,0.00024459392282358787,8.218717949231916e-05,0.4556030035018921,0.0003056873877843221
ccp,"{'attack_type': 'ccp', 'epsilon': 2.5, 'num_pixels': None, 'channel': 'R'}",noise_0.3,0.6602641145388285,0.8412292028356481,0.0007393880874100327,0.4209744537599179,0.0,0.0,0.49579475308641974,0.01518361581920904,0.06398809523809523,0.0078050120972711304,0.0024957236846172475,0.45417294402917224,0.000263899564743042
jsma,"{'attack_type': 'jsma', 'epsilon': 0.1, 'num_pixels': 110, 'channel': None}",blur_5x5_default,0.6764717896779379,0.8371601924189815,0.042057392437304754,0.43898176779754566,0.002493562461334639,0.0021225901203383575,0.4967135573676462,0.010467289719626169,0.07272727272727272,0.0035617111514858893,0.0011114427754606079,0.47067954142888385,0.000578040877978007
fgsm,"{'attack_type': 'fgsm', 'epsilon': 3, 'num_pixels': None, 'channel': None}",compress_75,0.6566968560218811,0.8432331452546297,0.01826852135685885,0.43050726600937606,0.0014508792190295575,0.0014419091557902703,0.49652961555896524,0.022571148184494603,0.10730948678071539,0.008684287154169617,0.002453446185838586,0.4623861412207286,0.0003447781006495158
jsma,"{'attack_type': 'jsma', 'epsilon': 9.1, 'num_pixels': 10, 'channel': None}",compress_75,0.6647066871325175,0.8399168716242285,0.06765114209104123,0.45281122881335656,0.0048532181947409,0.0042744884091958976,0.4975978432652016,0.01067016098839386,0.08636363636363636,0.007250337766639472,0.003139835484265109,0.455944021542867,0.0005213717619578043
uap,"{'attack_type': 'uap', 'epsilon': 4.1, 'num_pixels': None, 'channel': None}",compress_75,0.6621649662653605,0.8313608579282408,0.001199665061774497,0.4162640214085029,0.0,0.0,0.49600133825231485,0.0020602626834921455,0.012861736334405145,0.0003184189836323351,9.15767278965049e-05,0.4614067922035853,0.0003216962019602458
uap,"{'attack_type': 'uap', 'epsilon': 2.6, 'num_pixels': None, 'channel': None}",bitdepth_8,0.6780913869539896,0.8294389588155864,0.0016591501538916165,0.4155237185314173,0.0,0.0,0.4956936306423611,0.003309265944645006,0.01437908496732026,0.00024459392282358787,8.218717949231916e-05,0.47171370188395184,0.0003532568613688151
jsma,"{'attack_type': 'jsma', 'epsilon': 0.1, 'num_pixels': 160, 'channel': None}",noise_0.2,0.6691395243008932,0.8191716097608025,0.04987590503794939,0.4336538879344229,0.00018625471863402215,0.00017818073496907023,0.4956822246267217,0.01131687242798354,0.07513661202185792,0.00445527294549769,0.0016812418332927208,0.46555308004220325,0.0004430413246154785
jsma,"{'attack_type': 'jsma', 'epsilon': 0.1, 'num_pixels': 10, 'channel': None}",bitdepth_8,0.6764028072357178,0.8315148775077161,0.08057299601747686,0.4547849742353001,0.0009652140228872409,0.0008927562560371723,0.49569635061461015,0.01075923670320747,0.06883116883116883,0.005338589793705788,0.0019544513471824324,0.4592038293679555,0.0003470232089360555
jsma,"{'attack_type': 'jsma', 'epsilon': 9.1, 'num_pixels': 60, 'channel': None}",noise_0.1,0.6722333431243896,0.8150539520640432,0.05175786804850963,0.43243793707449624,0.0011618682324520515,0.0010903459226671156,0.49584780278036317,0.00847816871555744,0.0535475234270415,0.003128810779667093,0.00109518637258042,0.45366370181242627,0.00040533145268758136
jsma,"{'attack_type': 'jsma', 'epsilon': 9.1, 'num_pixels': 60, 'channel': None}",blur_5x5_default,0.6764717896779379,0.8371601924189815,0.042057392437304754,0.43898176779754566,0.002493562461334639,0.0021225901203383575,0.4967135573676462,0.010467289719626169,0.07272727272727272,0.0035617111514858893,0.0011114427754606079,0.4559194991985957,0.00044983625411987305
fgsm,"{'attack_type': 'fgsm', 'epsilon': 0.3, 'num_pixels': None, 'channel': None}",resize_1280x720,0.6792875925699869,0.828938922646605,8.610758608253889e-05,0.4145113794988108,0.0,0.0,0.4955884090470679,0.0037174721189591076,0.005263157894736842,0.00011111111111111112,5.7382668070061796e-05,0.44310425221920013,0.0002994537353515625
ccp,"{'attack_type': 'ccp', 'epsilon': 5.0, 'num_pixels': None, 'channel': 'B'}",bitdepth_1,0.6508491635322571,0.8325456934799382,0.018807071134303133,0.4253811733349028,0.006484204664541477,0.00608982350246478,0.4984792910740108,0.04712404712404712,0.19101123595505617,0.09359426510185198,0.03545487405272247,0.47391434013843536,0.00039203961690266925
fgsm,"{'attack_type': 'fgsm', 'epsilon': 1, 'num_pixels': None, 'channel': None}",noise_0.2,0.675661563873291,0.8393988715277777,0.0,0.41969943576388885,0.0,0.0,0.4959804205246913,0.0034453057708871662,0.005594405594405594,0.00014285714285714287,7.476190476190477e-05,0.47174671789010364,0.0003140668074289958
jsma,"{'attack_type': 'jsma', 'epsilon': 0.1, 'num_pixels': 10, 'channel': None}",compress_50,0.6825993259747823,0.8217651668595679,0.05004108989687253,0.43507082578676076,0.0018500563746186405,0.0016258521401878246,0.49645307345126216,0.007281048470979821,0.04660452729693742,0.00167118485905559,0.0011077119497973705,0.4618287483851115,0.00032576918601989746
uap,"{'attack_type': 'uap', 'epsilon': 9.6, 'num_pixels': None, 'channel': None}",noise_0.2,0.6713524659474691,0.8356445915316358,0.00036780271938135535,0.4180011696490926,0.0,0.0,0.4958784541377315,0.006209251785159888,0.027210884353741496,0.005137064651354355,0.002520048231440401,0.4557151148716609,0.00034498174985249835
fgsm,"{'attack_type': 'fgsm', 'epsilon': 0.1, 'num_pixels': None, 'channel': None}",noise_0.1,0.6647355755170187,0.8419866415895061,0.013575083563838346,0.4276134437169574,0.0021198974587984796,0.002079517163999364,0.4965376839228008,0.02422480620155039,0.07418397626112759,0.007727230177164141,0.0021172282297281545,0.4844619333744049,0.0003411819537480672
jsma,"{'attack_type': 'jsma', 'epsilon': 9.1, 'num_pixels': 160, 'channel': None}",compress_50,0.6825993259747823,0.8217651668595679,0.05004108989687253,0.43507082578676076,0.0018500563746186405,0.0016258521401878246,0.49645307345126216,0.007281048470979821,0.04660452729693742,0.00167118485905559,0.0011077119497973705,0.47312068939208984,0.0007776270310084025
uap,"{'attack_type': 'uap', 'epsilon': 0.1, 'num_pixels': None, 'channel': None}",bitdepth_4,0.6760967175165812,0.8190067997685184,0.005873497056009227,0.41234758711167807,0.0003250333695170242,0.0003237748579004823,0.4959239570061992,0.008047044258743422,0.031591737545565005,0.0006957697438937411,0.00022895580527895087,0.46847521265347797,0.00032343963781992596
jsma,"{'attack_type': 'jsma', 'epsilon': 9.1, 'num_pixels': 10, 'channel': None}",compress_50,0.6825993259747823,0.8217651668595679,0.05004108989687253,0.43507082578676076,0.0018500563746186405,0.0016258521401878246,0.49645307345126216,0.007281048470979821,0.04660452729693742,0.00167118485905559,0.0011077119497973705,0.4654085834821065,0.00038478771845499676
ccp,"{'attack_type': 'ccp', 'epsilon': 1.0, 'num_pixels': None, 'channel': 'G'}",noise_0.3,0.6602641145388285,0.8412292028356481,0.0007393880874100327,0.4209744537599179,0.0,0.0,0.49579475308641974,0.01518361581920904,0.06398809523809523,0.0078050120972711304,0.0024957236846172475,0.47865799566109973,0.0006446441014607748
ccp,"{'attack_type': 'ccp', 'epsilon': 0.5, 'num_pixels': None, 'channel': 'R'}",bitdepth_1,0.6508491635322571,0.8325456934799382,0.018807071134303133,0.4253811733349028,0.006484204664541477,0.00608982350246478,0.4984792910740108,0.04712404712404712,0.19101123595505617,0.09359426510185198,0.03545487405272247,0.4684019088745117,0.00036927064259847003
uap,"{'attack_type': 'uap', 'epsilon': 2.1, 'num_pixels': None, 'channel': None}",bitdepth_8,0.6780913869539896,0.8294389588155864,0.0016591501538916165,0.4155237185314173,0.0,0.0,0.4956936306423611,0.003309265944645006,0.01437908496732026,0.00024459392282358787,8.218717949231916e-05,0.4802082081635793,0.0003690173228581746
uap,"{'attack_type': 'uap', 'epsilon': 3.6, 'num_pixels': None, 'channel': None}",noise_0.3,0.6710244417190552,0.8369605999228394,0.0016137245907200627,0.4192647295636146,0.0,0.0,0.4964301215277778,0.0038370720188902006,0.017980636237897647,0.00020155888442333455,6.0547045090186686e-05,0.4871096710364024,0.00032132863998413086
ccp,"{'attack_type': 'ccp', 'epsilon': 0.05, 'num_pixels': None, 'channel': 'R'}",noise_0.3,0.6602641145388285,0.8412292028356481,0.0007393880874100327,0.4209744537599179,0.0,0.0,0.49579475308641974,0.01518361581920904,0.06398809523809523,0.0078050120972711304,0.0024957236846172475,0.485985870162646,0.0004253933827082316
uap,"{'attack_type': 'uap', 'epsilon': 2.1, 'num_pixels': None, 'channel': None}",bitdepth_1,0.685727616151174,0.8388546489197531,0.00032976125176688547,0.4195879184565785,0.0,0.0,0.49536024305555554,0.0031122815417763947,0.015476190476190477,0.0004858858595599194,0.00023040676777417378,0.4653732677300771,0.0003484586874643962
ccp,"{'attack_type': 'ccp', 'epsilon': 0.05, 'num_pixels': None, 'channel': 'B'}",noise_0.3,0.6602641145388285,0.8412292028356481,0.0007393880874100327,0.4209744537599179,0.0,0.0,0.49579475308641974,0.01518361581920904,0.06398809523809523,0.0078050120972711304,0.0024957236846172475,0.4670657068490982,0.000411301851272583
jsma,"{'attack_type': 'jsma', 'epsilon': 0.1, 'num_pixels': 610, 'channel': None}",blur_5x5_default,0.6764717896779379,0.8371601924189815,0.042057392437304754,0.43898176779754566,0.002493562461334639,0.0021225901203383575,0.4967135573676462,0.010467289719626169,0.07272727272727272,0.0035617111514858893,0.0011114427754606079,0.46554212272167206,0.00041334331035614014
uap,"{'attack_type': 'uap', 'epsilon': 7.6, 'num_pixels': None, 'channel': None}",compress_50,0.672687292098999,0.8443681278935186,0.0018839826975401985,0.4231026327617491,0.0,0.0,0.4959076304494599,0.002527379949452401,0.012430939226519336,0.0007450786319146595,0.00031568239304959853,0.4593931684891383,0.00037006040414174396
uap,"{'attack_type': 'uap', 'epsilon': 6.1, 'num_pixels': None, 'channel': None}",blur_5x5_default,0.6622373461723328,0.8382837215470679,0.0,0.41914186077353394,0.0,0.0,0.496223476080247,0.007293354943273906,0.025174825174825177,0.0016229019518493204,0.000793369654396341,0.4748491297165553,0.0004861503839492798
jsma,"{'attack_type': 'jsma', 'epsilon': 0.1, 'num_pixels': 10, 'channel': None}",bitdepth_1,0.6719170808792114,0.8310101393711419,0.011562267137180022,0.421119061343355,0.0021323653072771185,0.0021018726225288634,0.49672145495180764,0.013908205841446454,0.06915629322268327,0.006672800798641135,0.002677528050885137,0.4827471176783244,0.00048698484897613525
fgsm,"{'attack_type': 'fgsm', 'epsilon': 0.5, 'num_pixels': None, 'channel': None}",resize_1280x720,0.6792875925699869,0.828938922646605,8.610758608253889e-05,0.4145113794988108,0.0,0.0,0.4955884090470679,0.0037174721189591076,0.005263157894736842,0.00011111111111111112,5.7382668070061796e-05,0.4617445419232051,0.00029095013936360675
uap,"{'attack_type': 'uap', 'epsilon': 2.6, 'num_pixels': None, 'channel': None}",bitdepth_1,0.685727616151174,0.8388546489197531,0.00032976125176688547,0.4195879184565785,0.0,0.0,0.49536024305555554,0.0031122815417763947,0.015476190476190477,0.0004858858595599194,0.00023040676777417378,0.465529203414917,0.0003425876299540202
fgsm,"{'attack_type': 'fgsm', 'epsilon': 3, 'num_pixels': None, 'channel': None}",bitdepth_1,0.6633726557095846,0.838826557677469,0.04276631510668907,0.44013393481979124,0.008464682640694682,0.00795500924655977,0.4991180340813346,0.03758949880668258,0.16216216216216217,0.03900294072666753,0.01633800337319634,0.4451610594987869,0.0004136363665262858
uap,"{'attack_type': 'uap', 'epsilon': 4.1, 'num_pixels': None, 'channel': None}",resize_1280x720,0.6628781954447428,0.8318417848186729,0.0029055583858671238,0.41733346002369553,0.0,0.0,0.4959202594521605,0.002544529262086514,0.014150943396226415,0.0008881578947368421,0.00018330194259353312,0.4627246658007304,0.0003880808750788371
fgsm,"{'attack_type': 'fgsm', 'epsilon': 0.5, 'num_pixels': None, 'channel': None}",compress_75,0.6566968560218811,0.8432331452546297,0.01826852135685885,0.43050726600937606,0.0014508792190295575,0.0014419091557902703,0.49652961555896524,0.022571148184494603,0.10730948678071539,0.008684287154169617,0.002453446185838586,0.4749550422032674,0.00036004185676574707
jsma,"{'attack_type': 'jsma', 'epsilon': 0.1, 'num_pixels': 110, 'channel': None}",blur_7x7_reflect,0.6703783869743347,0.8166688368055556,0.062162395031296724,0.4382156248907932,0.002606040043133012,0.00200955214529448,0.49527316040132835,0.01589509239022452,0.09803921568627451,0.008057144475941759,0.0023719869380457856,0.46780939896901447,0.0003687938054402669
ccp,"{'attack_type': 'ccp', 'epsilon': 2.5, 'num_pixels': None, 'channel': 'R'}",noise_0.2,0.6612892150878906,0.846350368923611,0.06473859446680348,0.45462708762178305,0.0028390359467763433,0.002780029959855649,0.4969231266949131,0.03739111960909284,0.20657276995305165,0.058366984231424016,0.023753237451358183,0.4521411657333374,0.00032731393973032635
jsma,"{'attack_type': 'jsma', 'epsilon': 0.1, 'num_pixels': 10, 'channel': None}",blur_5x5_default,0.6764717896779379,0.8371601924189815,0.042057392437304754,0.43898176779754566,0.002493562461334639,0.0021225901203383575,0.4967135573676462,0.010467289719626169,0.07272727272727272,0.0035617111514858893,0.0011114427754606079,0.4828497916460037,0.0005305359760920206
ccp,"{'attack_type': 'ccp', 'epsilon': 2.5, 'num_pixels': None, 'channel': 'G'}",noise_0.1,0.6754211584726969,0.8411900800540122,0.0006056423852934396,0.42089117877601684,0.0,0.0,0.4961706090856482,0.007639726578206675,0.02464332036316472,0.0005653481753232591,0.0001021535494004866,0.47866396109263104,0.0005289663871129354
jsma,"{'attack_type': 'jsma', 'epsilon': 0.1, 'num_pixels': 610, 'channel': None}",bitdepth_1,0.6719170808792114,0.8310101393711419,0.011562267137180022,0.421119061343355,0.0021323653072771185,0.0021018726225288634,0.49672145495180764,0.013908205841446454,0.06915629322268327,0.006672800798641135,0.002677528050885137,0.46364323298136395,0.00031777222951253253
jsma,"{'attack_type': 'jsma', 'epsilon': 9.1, 'num_pixels': 10, 'channel': None}",bitdepth_4,0.678429921468099,0.8297080560378087,0.030207718262919472,0.4295087402975206,0.0019553789429228095,0.0017017504393239773,0.4965236845309929,0.012312513991493173,0.06962025316455696,0.005844401724573312,0.002360337201901582,0.45732928812503815,0.0003497848908106486
fgsm,"{'attack_type': 'fgsm', 'epsilon': 100, 'num_pixels': None, 'channel': None}",compress_75,0.6566968560218811,0.8432331452546297,0.01826852135685885,0.43050726600937606,0.0014508792190295575,0.0014419091557902703,0.49652961555896524,0.022571148184494603,0.10730948678071539,0.008684287154169617,0.002453446185838586,0.461445818344752,0.0003236631552378337
fgsm,"{'attack_type': 'fgsm', 'epsilon': 0.5, 'num_pixels': None, 'channel': None}",noise_0.1,0.6647355755170187,0.8419866415895061,0.013575083563838346,0.4276134437169574,0.0021198974587984796,0.002079517163999364,0.4965376839228008,0.02422480620155039,0.07418397626112759,0.007727230177164141,0.0021172282297281545,0.470628559589386,0.0005165785551071167
